(0.550561797752809, 0.16845225722720297)
(0.5056179775280899, 0.2038323963313195)
(0.202247191011236, 0.49963165205724314)
(0.5730337078651686, 0.041698804971121835)
(0.47565543071161054, 0.07140230210267473)
(0.40074906367041196, 0.3421251490016013)
(0.49063670411985016, 0.3017024465945761)
(0.4382022471910112, 0.07107737734866626)
(0.5955056179775281, 0.18180055304547488)
(0.26591760299625467, 0.4849825355387113)
(0.49063670411985016, 0.30000589276215006)
(0.20973782771535576, 0.5010107435583917)
(0.42322097378277157, 0.09392724755122775)
(0.4382022471910112, 0.07107737734866626)
(0.2696629213483146, 0.3736519538973837)
(0.3033707865168539, 0.4771265295908803)
(0.21722846441947563, 0.48422262140304145)
(0.28464419475655434, 0.4077609973935976)
(0.46816479400749067, 0.07107737734866626)
(0.26591760299625467, 0.39538044793510485)
(0.44569288389513106, 0.07140230210267473)
(0.28464419475655434, 0.4077609973935976)
(0.26591760299625467, 0.4849825355387113)
(0.28464419475655434, 0.4077609973935976)
(0.20973782771535576, 0.5010107435583917)
(0.26591760299625467, 0.39538044793510485)
(0.46816479400749067, 0.07107737734866626)
(0.42322097378277157, 0.09392724755122775)
(0.21722846441947563, 0.48422262140304145)
(0.42322097378277157, 0.09392724755122775)
(0.2696629213483146, 0.3736519538973837)
(0.202247191011236, 0.49963165205724314)
(0.46816479400749067, 0.07107737734866626)
(0.28464419475655434, 0.4077609973935976)
(0.24344569288389517, 0.47942791616740754)
(0.31086142322097376, 0.39737985826658767)
(0.40074906367041196, 0.3421251490016013)
(0.40074906367041196, 0.3421251490016013)
(0.28838951310861427, 0.40850918843624817)
(0.1910112359550562, 0.466311521615244)
(0.20599250936329583, 0.4695848458370736)
(0.19475655430711614, 0.497737419336562)
(0.25093632958801493, 0.4551745980405137)
(0.20973782771535576, 0.48699624132508096)
(0.202247191011236, 0.49963165205724314)
(0.28838951310861427, 0.40850918843624817)
(0.27340823970037453, 0.37439752705675)
(0.17228464419475653, 0.5632724333098627)
(0.202247191011236, 0.49963165205724314)
(0.28464419475655434, 0.4077609973935976)
(0.31086142322097376, 0.39737985826658767)
(0.19850187265917607, 0.49907247218771844)
(0.1573033707865169, 0.49635832783541356)
(0.23220973782771537, 0.4874959456248711)
(0.2696629213483146, 0.40448767317176804)
(0.2359550561797753, 0.4348999310572681)
(0.21722846441947563, 0.48422262140304145)
(0.1910112359550562, 0.466311521615244)
(0.18352059925093633, 0.4876813664220005)
(0.25093632958801493, 0.42582468527589384)
(0.1910112359550562, 0.464329229085094)
(0.18726591760299627, 0.5210895566734686)
(0.18726591760299627, 0.49635832783541356)
(0.1910112359550562, 0.466311521615244)
(0.27340823970037453, 0.4052358642144186)
(0.19850187265917607, 0.49907247218771844)
(0.1573033707865169, 0.49635832783541356)
(0.17228464419475653, 0.5632724333098627)
(0.202247191011236, 0.49963165205724314)
(0.1573033707865169, 0.49635832783541356)
(0.1460674157303371, 0.5698256772381894)
(0.20973782771535576, 0.46816369658891155)
(0.21722846441947563, 0.48422262140304145)
(0.202247191011236, 0.49963165205724314)
(0.202247191011236, 0.49963165205724314)
(0.19475655430711614, 0.497737419336562)
(0.202247191011236, 0.49963165205724314)
(0.19475655430711614, 0.497737419336562)
(0.17228464419475653, 0.5632724333098627)
(0.20599250936329583, 0.4695848458370736)
(0.18726591760299627, 0.5210895566734686)
(0.19475655430711614, 0.497737419336562)
(0.1910112359550562, 0.466311521615244)
(0.17228464419475653, 0.5632724333098627)
(0.1573033707865169, 0.49635832783541356)
(0.18726591760299627, 0.49635832783541356)
(0.17228464419475653, 0.49963165205724314)
(0.1573033707865169, 0.5563081960930506)
(0.18726591760299627, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
(0.18726591760299627, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
(0.17228464419475653, 0.49963165205724314)
(0.18726591760299627, 0.49635832783541356)
(0.17228464419475653, 0.5632724333098627)
(0.17228464419475653, 0.5632724333098627)
(0.20599250936329583, 0.4695848458370736)
(0.1573033707865169, 0.49635832783541356)
(0.1797752808988764, 0.5463173071990468)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
(0.17228464419475653, 0.5632724333098627)
(0.17228464419475653, 0.49963165205724314)
(0.1573033707865169, 0.49635832783541356)
(0.18726591760299627, 0.49635832783541356)
(0.17228464419475653, 0.5632724333098627)
(0.17228464419475653, 0.49963165205724314)
(0.17228464419475653, 0.49963165205724314)
(0.17228464419475653, 0.49963165205724314)
(0.1573033707865169, 0.5563081960930506)
(0.17228464419475653, 0.49963165205724314)
(0.17228464419475653, 0.49963165205724314)
(0.17228464419475653, 0.49963165205724314)
(0.44569288389513106, 0.07140230210267473)
(0.1573033707865169, 0.49635832783541356)
(0.17228464419475653, 0.5632724333098627)
(0.1573033707865169, 0.5563081960930506)
(0.17228464419475653, 0.5632724333098627)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.5563081960930506)
(0.17228464419475653, 0.5632724333098627)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.5563081960930506)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
(0.1573033707865169, 0.49635832783541356)
